,collectionsURL,unitCode,EDANurl,title,creditLine,date,identifier,name,notes,objectType,physicalDescription,place,publisher,topic,indexed_dates,indexed_names,indexed_object_types,indexed_places,indexed_topics,mediaCount,mediaURLs,thumbnail,Sitter,Artist,Clean_Date,Gender,Occupation
3084,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.13.36,NPG,edanmdm:npg_NPG.74.39.13.36,John Wickham,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1808""}","{""Object number"": ""NPG.74.39.13.36""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""John Wickham, 1763 - 1839""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""John Wickham: Male\nJohn Wickham: Law and Crime\\Lawyer\nPortrait""}","[""1800s""]","[""Wickham, John"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Men"", ""Portraits"", ""Law and Crime"", ""Lawyers""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_13_36Wickham-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_13_36Wickham-000001/full/250,/0/default.jpg",John Wickham,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1808,Men,
3085,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.13.23,NPG,edanmdm:npg_NPG.74.39.13.23,John Marshall,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1808""}","{""Object number"": ""NPG.74.39.13.23""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""John Marshall, 24 Sep 1755 - 6 Jul 1835""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""John Marshall: Male\nJohn Marshall: Law and Crime\\Lawyer\nJohn Marshall: Politics and Government\\Government official\\Cabinet member\\Secretary of State\nJohn Marshall: Law and Crime\\Judge\\Justice\\US Supreme Court Justice\\Chief Justice of US\nPortrait""}","[""1800s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Marshall, John""]","[""Prints""]",,"[""Justice"", ""Cabinet member"", ""Government"", ""Chief Justice of US"", ""Portraits"", ""Lawyers"", ""Secretary of State"", ""Men"", ""Public officers"", ""Law and Crime"", ""Politics"", ""Judges"", ""US Supreme Court Justice""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_13_23Marshall-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_13_23Marshall-000001/full/250,/0/default.jpg",John Marshall,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1808,men,
3086,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.13.12,NPG,edanmdm:npg_NPG.74.39.13.12,William Wirt,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1808""}","{""Object number"": ""NPG.74.39.13.12""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""William Wirt, 8 Nov 1772 - 18 Feb 1834""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.7 x 5.7 cm (2 1/4 x 2 1/4\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""William Wirt: Male\nWilliam Wirt: Law and Crime\\Lawyer\nWilliam Wirt: Politics and Government\\Government official\\Cabinet member\\US Attorney General\nWilliam Wirt: Politics and Government\\Government official\\State Legislator\\Virginia\nWilliam Wirt: Arts and Culture\\Literature\\Writer\nWilliam Wirt: Politics and Government\\Presidential candidate\nPortrait""}","[""1800s""]","[""Wirt, William"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]","[""United States"", ""Virginia""]","[""US Attorney General"", ""Presidential candidate"", ""Legislators"", ""Cabinet member"", ""Arts and Culture"", ""Literature"", ""Writers"", ""Government"", ""Portraits"", ""Lawyers"", ""Men"", ""Public officers"", ""Law and Crime"", ""Politics""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_13_12Wirt-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_13_12Wirt-000001/full/250,/0/default.jpg",William Wirt,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1808,men,Writers
3087,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.13,NPG,edanmdm:npg_NPG.74.39.13,Saint-Mémin folio 13,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""c. 1793-1814""}","{""Object number"": ""NPG.74.39.13""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""(Multiple Portraits)""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Sheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Silhouette\nPortrait""}","[""1780s"", ""1790s""]","[""Multiple Portraits"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Portraits"", ""Silhouette""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_13M-000003""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_13M-000003/full/250,/0/default.jpg",(Multiple Portraits),Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1793,,
3088,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.11.48,NPG,edanmdm:npg_NPG.74.39.11.48,Robert Mills,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1808""}","{""Object number"": ""NPG.74.39.11.48""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Robert Mills, 12 Aug 1781 - 3 Mar 1855""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Robert Mills: Male\nRobert Mills: Arts and Culture\\Visual Arts\\Architect\nRobert Mills: Science and Technology\\Engineer\nPortrait""}","[""1800s""]","[""Mills, Robert"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Science and Technology"", ""Art"", ""Arts and Culture"", ""Architects"", ""Men"", ""Portraits"", ""Engineers""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_11_48Mills-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_11_48Mills-000001/full/250,/0/default.jpg",Robert Mills,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1808,Men,
3089,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.11.4,NPG,edanmdm:npg_NPG.74.39.11.4,William Clark,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1807""}","{""Object number"": ""NPG.74.39.11.4""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""William Clark, 1 Aug 1770 - 1 Sep 1838""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""William Clark: Male\nWilliam Clark: Science and Technology\\Explorer\nWilliam Clark: Politics and Government\\Government official\\Governor\\Territorial Governor\\Missouri\nPortrait""}","[""1800s""]","[""Clark, William"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]","[""Missouri""]","[""Science and Technology"", ""Explorers"", ""Government"", ""Territorial Governor"", ""Men"", ""Portraits"", ""Public officers"", ""Politics"", ""Governors""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_11_4Clark-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_11_4Clark-000001/full/250,/0/default.jpg",William Clark,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1807,men,
3090,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.10.9,NPG,edanmdm:npg_NPG.74.39.10.9,Timothy Pickering,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1806""}","{""Object number"": ""NPG.74.39.10.9""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Timothy Pickering, 17 Jul 1745 - 29 Jan 1829""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Timothy Pickering: Male\nTimothy Pickering: Law and Crime\\Lawyer\nTimothy Pickering: Politics and Government\\Government official\\US Congressman\\Massachusetts\nTimothy Pickering: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nTimothy Pickering: Politics and Government\\Government official\\Cabinet member\\Secretary of War\nTimothy Pickering: Military and Intelligence\\Army\\Officer\\General\nTimothy Pickering: Politics and Government\\Government official\\Cabinet member\\Secretary of State\nTimothy Pickering: Military and Intelligence\\Militia\\Officer\nTimothy Pickering: Politics and Government\\Government official\\Postmaster\\Postmaster General\\US Postmaster General\nTimothy Pickering: Politics and Government\\Government official\\US Senator\\Massachusetts\nPortrait""}","[""1800s""]","[""United States. Army"", ""Pickering, Timothy"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]","[""United States"", ""Massachusetts""]","[""Business and Finance"", ""Legislators"", ""Cabinet member"", ""Congressmen"", ""Farmers"", ""Government"", ""US Postmaster General"", ""Natural resources commerce"", ""Portraits"", ""Lawyers"", ""Secretary of State"", ""Secretary of War"", ""Agriculturists"", ""Military and Intelligence"", ""Men"", ""Postmaster General"", ""Senators"", ""Public officers"", ""Law and Crime"", ""Politics"", ""Officer"", ""Military"", ""Postmasters""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_10_9Pickering-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_10_9Pickering-000001/full/250,/0/default.jpg",Timothy Pickering,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1806,men,
3091,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.10.44,NPG,edanmdm:npg_NPG.74.39.10.44,DeWitt Clinton,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1796""}","{""Object number"": ""NPG.74.39.10.44""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""DeWitt Clinton, 2 Mar 1769 - 11 Feb 1828""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6cm (2 3/16 x 2 3/16\"")""}",,,"{""Topic"": ""DeWitt Clinton: Male\nDeWitt Clinton: Politics and Government\\Government official\\State Legislator\\New York\nDeWitt Clinton: Politics and Government\\Government official\\US Senator\\New York\nDeWitt Clinton: Politics and Government\\Government official\\Governor\\New York\nDeWitt Clinton: Politics and Government\\Government official\\State Senator\\New York\nDeWitt Clinton: Science and Technology\\Scientist\\Naturalist\nDeWitt Clinton: Politics and Government\\Government official\\Public official\\Mayor\\New York, NY\nDeWitt Clinton: Politics and Government\\Government official\\Lieutenant Governor\\New York\nPortrait""}","[""1790s""]","[""Clinton, DeWitt"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]","[""New York"", ""United States""]","[""Legislators"", ""Government"", ""New York, NY"", ""Portraits"", ""Governors"", ""Naturalists"", ""Public official"", ""Science and Technology"", ""Men"", ""Senators"", ""Public officers"", ""Politics"", ""Scientists"", ""Lieutenant Governor"", ""Mayors""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_10_44Clinton-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_10_44Clinton-000001/full/250,/0/default.jpg",DeWitt Clinton,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1796,men,Scientists
3092,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.10.41,NPG,edanmdm:npg_NPG.74.39.10.41,Thomas Truxton,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1799""}","{""Object number"": ""NPG.74.39.10.41""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Thomas Truxton, 17 Feb 1755 - 5 May 1822""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Thomas Truxton: Male\nThomas Truxton: Law and Crime\\Police\\Sheriff\nThomas Truxton: Military and Intelligence\\Navy\\Officer\\Commodore\nPortrait""}","[""1790s""]","[""Truxton, Thomas"", ""United States. Navy"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]",,"[""Sheriff"", ""Military and Intelligence"", ""Men"", ""Portraits"", ""Law and Crime"", ""Police"", ""Officer"", ""Commodore""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_10_41Truxton-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_10_41Truxton-000001/full/250,/0/default.jpg",Thomas Truxton,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1799,Men,
3093,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.10.34,NPG,edanmdm:npg_NPG.74.39.10.34,William Charles Coles Claiborne,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""NPG.74.39.10.34""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""William Charles Cole Claiborne, 1775 - 23 Nov 1817""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""William Charles Cole Claiborne: Male\nWilliam Charles Cole Claiborne: Law and Crime\\Lawyer\nWilliam Charles Cole Claiborne: Politics and Government\\Statesman\nWilliam Charles Cole Claiborne: Politics and Government\\Government official\\US Congressman\\Tennessee\nWilliam Charles Cole Claiborne: Politics and Government\\Government official\\Governor\\Territorial Governor\\Mississippi\nWilliam Charles Cole Claiborne: Politics and Government\\Government official\\Governor\\Louisiana\nWilliam Charles Cole Claiborne: Politics and Government\\Government official\\US Senator\\Louisiana\nPortrait""}","[""1790s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Claiborne, William Charles Coles""]","[""Prints""]","[""Mississippi"", ""United States"", ""Tennessee"", ""Louisiana""]","[""Legislators"", ""Congressmen"", ""Government"", ""Territorial Governor"", ""Portraits"", ""Lawyers"", ""Governors"", ""Statesman"", ""Men"", ""Senators"", ""Public officers"", ""Law and Crime"", ""Politics""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_10_34Claiborne-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_10_34Claiborne-000001/full/250,/0/default.jpg",William Charles Cole Claiborne,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,men,
3094,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.10.29,NPG,edanmdm:npg_NPG.74.39.10.29,Samuel Smith,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1800""}","{""Object number"": ""NPG.74.39.10.29""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Samuel Smith, 27 Jul 1752 - 22 Apr 1839""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Samuel Smith: Male\nSamuel Smith: Military and Intelligence\\Army\\Officer\\Revolutionary War\nSamuel Smith: Business and Finance\\Businessperson\\Merchant\nSamuel Smith: Politics and Government\\Government official\\US Congressman\\Maryland\nSamuel Smith: Politics and Government\\Government official\\US Senator\\Maryland\nSamuel Smith: Politics and Government\\Government official\\Public official\\Mayor\\Baltimore, MD\nPortrait""}","[""1800s""]","[""United States. Army"", ""Smith, Samuel"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]","[""United States"", ""Baltimore, MD"", ""Maryland""]","[""Business and Finance"", ""Legislators"", ""Merchants"", ""Congressmen"", ""Businessperson"", ""Government"", ""Portraits"", ""Public official"", ""Military and Intelligence"", ""Men"", ""Senators"", ""American Revolution (1775-1783)"", ""Public officers"", ""Politics"", ""Officer"", ""Mayors""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_10_29Smith-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_10_29Smith-000001/full/250,/0/default.jpg",Samuel Smith,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1800,men,
3095,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.10.25,NPG,edanmdm:npg_NPG.74.39.10.25,"Elias Boudinot, IV","{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1798""}","{""Object number"": ""NPG.74.39.10.25""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Elias Boudinot, IV, 2 May 1740 - 24 Oct 1821""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Elias Boudinot, IV: Male\nElias Boudinot, IV: Law and Crime\\Lawyer\nElias Boudinot, IV: Arts and Culture\\Education and Scholarship\\Administrator\\University administrator\\University trustee\nElias Boudinot, IV: Politics and Government\\Government official\\US Congressman\\New Jersey\nElias Boudinot, IV: Social Welfare and Reform\\Reformer\\Revolutionary\nPortrait""}","[""1790s""]","[""Boudinot, Elias"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]","[""United States"", ""New Jersey""]","[""Social Welfare and Reform"", ""Legislators"", ""Arts and Culture"", ""Congressmen"", ""Government"", ""Portraits"", ""Lawyers"", ""Reformers"", ""Men"", ""Revolutionary"", ""University administrator"", ""Administrators"", ""University trustee"", ""Public officers"", ""Law and Crime"", ""Education and Scholarship"", ""Politics""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_10_25Boudinot-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_10_25Boudinot-000001/full/250,/0/default.jpg",Elias Boudinot,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1798,men,
3096,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.10.24,NPG,edanmdm:npg_NPG.74.39.10.24,Theodore Sedgwick,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1801""}","{""Object number"": ""NPG.74.39.10.24""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Theodore Sedgwick, 9 May 1746 - 24 Jan 1813""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Theodore Sedgwick: Male\nTheodore Sedgwick: Law and Crime\\Lawyer\nTheodore Sedgwick: Politics and Government\\Statesman\nTheodore Sedgwick: Politics and Government\\Government official\\Congressman\\Continental congressman\nTheodore Sedgwick: Politics and Government\\Government official\\US Congressman\\Massachusetts\nTheodore Sedgwick: Politics and Government\\Government official\\US Congressman\\Speaker of the House\nTheodore Sedgwick: Law and Crime\\Judge\nTheodore Sedgwick: Law and Crime\\Judge\\Justice\\State Supreme Court Justice\\Massachusetts\nTheodore Sedgwick: Politics and Government\\Government official\\State Senator\\Massachusetts\nTheodore Sedgwick: Politics and Government\\Government official\\State Legislator\\Massachusetts\nTheodore Sedgwick: Politics and Government\\Government official\\US Senator\\Massachusetts\nPortrait""}","[""1800s""]","[""Saint-Memin, Charles Balthazar Julien Fevret de"", ""Sedgwick, Theodore""]","[""Prints""]","[""United States"", ""Massachusetts""]","[""Justice"", ""Legislators"", ""Congressmen"", ""Government"", ""Portraits"", ""Lawyers"", ""State Supreme Court Justice"", ""Speaker of the House"", ""Continental congressman"", ""Statesman"", ""Men"", ""Senators"", ""Public officers"", ""Law and Crime"", ""Politics"", ""Judges""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_10_24Sedgwick-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_10_24Sedgwick-000001/full/250,/0/default.jpg",Theodore Sedgwick,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1801,men,
3097,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.10.22,NPG,edanmdm:npg_NPG.74.39.10.22,William Henry Harrison,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1800""}","{""Object number"": ""NPG.74.39.10.22""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""William Henry Harrison, 9 Feb 1773 - 4 Apr 1841""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.5 x 5.5 cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40 cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""William Henry Harrison: Male\nWilliam Henry Harrison: Politics and Government\\Diplomat\nWilliam Henry Harrison: Military and Intelligence\\Army\\Officer\\General\nWilliam Henry Harrison: Politics and Government\\Government official\\President of US\nWilliam Henry Harrison: Politics and Government\\Government official\\US Congressman\\Ohio\nWilliam Henry Harrison: Politics and Government\\Government official\\US Senator\\Ohio\nWilliam Henry Harrison: Politics and Government\\Government official\\Governor\\Indiana\nWilliam Henry Harrison: Civilian awards\\Congressional Gold Medal\nPortrait""}","[""1800s""]","[""United States. Army"", ""Harrison, William Henry"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]","[""Indiana"", ""United States"", ""Ohio""]","[""Legislators"", ""Congressional Gold Medal"", ""Congressmen"", ""Government"", ""Diplomacy"", ""Portraits"", ""Civilian awards"", ""Governors"", ""Military and Intelligence"", ""Men"", ""Senators"", ""Public officers"", ""Politics"", ""Diplomats"", ""Presidents"", ""Officer""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_10_22Harrison-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_10_22Harrison-000001/full/250,/0/default.jpg",William Henry Harrison,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1800,men,
3098,https://collections.si.edu/search/detail/edanmdm:npg_NPG.74.39.10.16,NPG,edanmdm:npg_NPG.74.39.10.16,Thomas Jefferson,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Mr. and Mrs. Paul Mellon""}","{""Date"": ""1805""}","{""Object number"": ""NPG.74.39.10.16""}","{""Artist"": ""Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min, 12 Mar 1770 - 23 Jun 1852"", ""Sitter"": ""Thomas Jefferson, 13 Apr 1743 - 4 Jul 1826""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 5.6 x 5.6cm (2 3/16 x 2 3/16\"")\nSheet: 55 x 40cm (21 5/8 x 15 3/4\"")""}",,,"{""Topic"": ""Thomas Jefferson: Male\nThomas Jefferson: Law and Crime\\Lawyer\nThomas Jefferson: Politics and Government\\Government official\\Congressman\\Continental congressman\nThomas Jefferson: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nThomas Jefferson: Politics and Government\\Vice-President of US\nThomas Jefferson: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nThomas Jefferson: Arts and Culture\\Visual Arts\\Architect\nThomas Jefferson: Politics and Government\\Government official\\President of US\nThomas Jefferson: Politics and Government\\Government official\\Cabinet member\\Secretary of State\nThomas Jefferson: Politics and Government\\Diplomat\\Minister\nThomas Jefferson: Science and Technology\\Inventor\nThomas Jefferson: Politics and Government\\Government official\\US Congressman\\Virginia\nThomas Jefferson: Politics and Government\\Government official\\Governor\\Virginia\nThomas Jefferson: Arts and Culture\\Education and Scholarship\\Founder\\University\nPortrait""}","[""1800s""]","[""Jefferson, Thomas"", ""Saint-Memin, Charles Balthazar Julien Fevret de""]","[""Prints""]","[""United States"", ""Virginia""]","[""Business and Finance"", ""Legislators"", ""Art"", ""Arts and Culture"", ""Architects"", ""Natural resources commerce"", ""Secretary of State"", ""Governors"", ""Founder"", ""Universities"", ""Colonial statesman"", ""Statesman"", ""Signer of Declaration"", ""Public officers"", ""Vice-Presidents"", ""Diplomats"", ""Presidents"", ""Minister"", ""Cabinet member"", ""Congressmen"", ""Farmers"", ""Government"", ""Diplomacy"", ""Portraits"", ""Lawyers"", ""Continental congressman"", ""Science and Technology"", ""Agriculturists"", ""Inventors"", ""Men"", ""Law and Crime"", ""Politics"", ""Education and Scholarship""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-NPG_74_39_10_16Jefferson-000001""]","https://ids.si.edu/ids/iiif/NPG-NPG_74_39_10_16Jefferson-000001/full/250,/0/default.jpg",Thomas Jefferson,Charles Balthazar Julien F\u00e9vret de Saint-M\u00e9min,1805,men,
