Unnamed: 0,collectionsURL,unitCode,EDANurl,title,creditLine,date,identifier,name,notes,objectType,physicalDescription,place,publisher,topic,indexed_dates,indexed_names,indexed_object_types,indexed_places,indexed_topics,mediaCount,mediaURLs,thumbnail,Sitter,Artist,Clean_Date,Gender,Occupation
220,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.82.10,NPG,edanmdm:npg_S_NPG.82.10,George Washington,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Gerard H. Gover""}","{""Date"": ""1798""}","{""Object number"": ""S/NPG.82.10""}","{""Artist"": ""William Nutter, 1754 - 1802"", ""Copy after"": ""Gilbert Stuart, 3 Dec 1755 - 9 Jul 1828"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799""}",,"{""Type"": ""Print""}","{""Medium"": ""Stipple engraving printed in color"", ""Dimensions"": ""Image: 22.5 \u00d7 18.5 cm (8 7/8 \u00d7 7 5/16\"")\nSheet: 24 \u00d7 19.7 cm (9 7/16 \u00d7 7 3/4\"")\nMount: 25 \u00d7 21 \u00d7 1.3 cm (9 13/16 \u00d7 8 1/4 \u00d7 1/2\"")""}",,,"{""Topic"": ""Costume\\Dress Accessory\\Neckwear\\Collar\\Ruff\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}","[""1790s""]","[""United States. Army"", ""Washington, George"", ""Nutter, William"", ""Stuart, Gilbert""]","[""Prints""]","[""United States""]","[""Business and Finance"", ""Congressional Gold Medal"", ""Neckwear"", ""Farmers"", ""Ruff"", ""Government"", ""Natural resources commerce"", ""Dress accessories"", ""Portraits"", ""Civilian awards"", ""Science and Technology"", ""Colonial statesman"", ""Agriculturists"", ""Statesman"", ""Surveyors"", ""Costume"", ""Military and Intelligence"", ""Men"", ""American Revolution (1775-1783)"", ""Public officers"", ""Politics"", ""Collar"", ""Presidents"", ""Officer""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S-NPG_82_10""]","https://ids.si.edu/ids/iiif/NPG-S-NPG_82_10/full/250,/0/default.jpg",George Washington,William Nutter,1798,men,
222,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.81.31,NPG,edanmdm:npg_S_NPG.81.31,George Washington,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""c. 1778""}","{""Object number"": ""S/NPG.81.31""}","{""Attribution"": ""Jean-Victor Dupin, 1718 - 1818?"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Image: 16.2 x 11.4cm (6 3/8 x 4 1/2\"")\nSheet: 26.2 x 19.9cm (10 5/16 x 7 13/16\"")""}",,,"{""Topic"": ""Costume\\Headgear\\Hat\nWeapon\\Sword\nEquipment\\Shield\nSymbols & Motifs\\Flag\nWeapon\\Cannon\nCostume\\Dress Accessory\\Sash\nWeapon\\Cannonball\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}","[""1770s"", ""1780s""]","[""United States. Army"", ""Washington, George"", ""Dupin, Jean-Victor""]","[""Prints""]","[""United States""]","[""Business and Finance"", ""Cannon"", ""Shield"", ""Natural resources commerce"", ""Dress accessories"", ""Symbols & Motifs"", ""Colonial statesman"", ""Weapons"", ""Statesman"", ""Swords"", ""Military and Intelligence"", ""American Revolution (1775-1783)"", ""Public officers"", ""Presidents"", ""Congressional Gold Medal"", ""Farmers"", ""Sash"", ""Government"", ""Cannonball"", ""Portraits"", ""Flags"", ""Civilian awards"", ""Headgear"", ""Science and Technology"", ""Agriculturists"", ""Surveyors"", ""Costume"", ""Men"", ""Hats"", ""Politics"", ""Officer""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S-NPG_81_31""]","https://ids.si.edu/ids/iiif/NPG-S-NPG_81_31/full/250,/0/default.jpg",George Washington,Jean-Victor Dupin,1778,men,
225,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.79.6,NPG,edanmdm:npg_S_NPG.79.6,George Washington,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1797""}","{""Object number"": ""S/NPG.79.6""}","{""Artist"": ""Unidentified Artist"", ""Copy after"": ""Paul Revere, 1 Jan 1735 - 10 May 1818\nCharles Willson Peale, 15 Apr 1741 - 22 Feb 1827"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799""}",,"{""Type"": ""Print""}","{""Medium"": ""Relief cut"", ""Dimensions"": ""Image: 7 \u00d7 6.2 cm (2 3/4 \u00d7 2 7/16\"")\nBook closed: 18.5 \u00d7 10.1 cm (7 5/16 \u00d7 4\"")\nBook open: 18.5 \u00d7 20.2 cm (7 5/16 \u00d7 7 15/16\"")""}",,,"{""Topic"": ""Print\nWeapon\\Cannon\nIllustration\nSymbols & Motifs\\Flag\\National flag\\American\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}","[""1790s""]","[""United States. Army"", ""Washington, George"", ""Revere, Paul"", ""Peale, Charles Willson""]","[""Prints""]","[""United States""]","[""Business and Finance"", ""Cannon"", ""Illustration"", ""Natural resources commerce"", ""Symbols & Motifs"", ""Colonial statesman"", ""Weapons"", ""Statesman"", ""Military and Intelligence"", ""American Revolution (1775-1783)"", ""Public officers"", ""National flag"", ""Presidents"", ""Printing"", ""Congressional Gold Medal"", ""Farmers"", ""Government"", ""Portraits"", ""Flags"", ""Civilian awards"", ""Science and Technology"", ""Agriculturists"", ""Surveyors"", ""Men"", ""Politics"", ""Officer""]",2,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_79_6GW-000002"", ""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_79_6GW-000001""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_79_6GW-000002/full/250,/0/default.jpg",George Washington,Unidentified Artist,1797,men,
229,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.78.39,NPG,edanmdm:npg_S_NPG.78.39,Thomas Jefferson,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1801""}","{""Object number"": ""S/NPG.78.39""}","{""Artist"": ""Edward Orme, 1775 - 1848"", ""Copy after"": ""Gilbert Stuart, 3 Dec 1755 - 9 Jul 1828"", ""Sitter"": ""Thomas Jefferson, 13 Apr 1743 - 4 Jul 1826""}",,"{""Type"": ""Print""}","{""Medium"": ""Stipple engraving"", ""Dimensions"": ""Image: 10.5 \u00d7 8 cm (4 1/8 \u00d7 3 1/8\"")\nSheet: 17.5 \u00d7 11.7 cm (6 7/8 \u00d7 4 5/8\"")""}",,,"{""Topic"": ""Thomas Jefferson: Male\nThomas Jefferson: Law and Crime\\Lawyer\nThomas Jefferson: Politics and Government\\Government official\\Congressman\\Continental congressman\nThomas Jefferson: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nThomas Jefferson: Politics and Government\\Vice-President of US\nThomas Jefferson: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nThomas Jefferson: Arts and Culture\\Visual Arts\\Architect\nThomas Jefferson: Politics and Government\\Government official\\President of US\nThomas Jefferson: Politics and Government\\Government official\\Cabinet member\\Secretary of State\nThomas Jefferson: Politics and Government\\Diplomat\\Minister\nThomas Jefferson: Science and Technology\\Inventor\nThomas Jefferson: Politics and Government\\Government official\\US Congressman\\Virginia\nThomas Jefferson: Politics and Government\\Government official\\Governor\\Virginia\nThomas Jefferson: Arts and Culture\\Education and Scholarship\\Founder\\University\nPortrait""}","[""1800s""]","[""Jefferson, Thomas"", ""Orme, Edward"", ""Stuart, Gilbert""]","[""Prints""]","[""United States"", ""Virginia""]","[""Business and Finance"", ""Legislators"", ""Art"", ""Arts and Culture"", ""Architects"", ""Natural resources commerce"", ""Secretary of State"", ""Governors"", ""Founder"", ""Universities"", ""Colonial statesman"", ""Statesman"", ""Signer of Declaration"", ""Public officers"", ""Vice-Presidents"", ""Diplomats"", ""Presidents"", ""Minister"", ""Cabinet member"", ""Congressmen"", ""Farmers"", ""Government"", ""Diplomacy"", ""Portraits"", ""Lawyers"", ""Continental congressman"", ""Science and Technology"", ""Agriculturists"", ""Inventors"", ""Men"", ""Law and Crime"", ""Politics"", ""Education and Scholarship""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S-NPG_78_39""]","https://ids.si.edu/ids/iiif/NPG-S-NPG_78_39/full/250,/0/default.jpg",Thomas Jefferson,Edward Orme,1801,men,
235,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.77.95,NPG,edanmdm:npg_S_NPG.77.95,Thomas Jefferson,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1801""}","{""Object number"": ""S/NPG.77.95""}","{""Artist"": ""John Scoles, 1793 - 1844?"", ""Sitter"": ""Thomas Jefferson, 13 Apr 1743 - 4 Jul 1826""}",,"{""Type"": ""Print""}","{""Medium"": ""Stipple engraving on paper"", ""Dimensions"": ""Image: 13.6 \u00d7 8.6 cm (5 3/8 \u00d7 3 3/8\"")\nSheet: 14.8 \u00d7 10.6 cm (5 13/16 \u00d7 4 3/16\"")\nMat: 45.7 \u00d7 35.5 cm (18 \u00d7 14\"")""}",,,"{""Topic"": ""Thomas Jefferson: Male\nThomas Jefferson: Law and Crime\\Lawyer\nThomas Jefferson: Politics and Government\\Government official\\Congressman\\Continental congressman\nThomas Jefferson: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nThomas Jefferson: Politics and Government\\Vice-President of US\nThomas Jefferson: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nThomas Jefferson: Arts and Culture\\Visual Arts\\Architect\nThomas Jefferson: Politics and Government\\Government official\\President of US\nThomas Jefferson: Politics and Government\\Government official\\Cabinet member\\Secretary of State\nThomas Jefferson: Politics and Government\\Diplomat\\Minister\nThomas Jefferson: Science and Technology\\Inventor\nThomas Jefferson: Politics and Government\\Government official\\US Congressman\\Virginia\nThomas Jefferson: Politics and Government\\Government official\\Governor\\Virginia\nThomas Jefferson: Arts and Culture\\Education and Scholarship\\Founder\\University\nPortrait""}","[""1800s""]","[""Scoles, John"", ""Jefferson, Thomas""]","[""Prints""]","[""United States"", ""Virginia""]","[""Business and Finance"", ""Legislators"", ""Art"", ""Arts and Culture"", ""Architects"", ""Natural resources commerce"", ""Secretary of State"", ""Governors"", ""Founder"", ""Universities"", ""Colonial statesman"", ""Statesman"", ""Signer of Declaration"", ""Public officers"", ""Vice-Presidents"", ""Diplomats"", ""Presidents"", ""Minister"", ""Cabinet member"", ""Congressmen"", ""Farmers"", ""Government"", ""Diplomacy"", ""Portraits"", ""Lawyers"", ""Continental congressman"", ""Science and Technology"", ""Agriculturists"", ""Inventors"", ""Men"", ""Law and Crime"", ""Politics"", ""Education and Scholarship""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S-NPG_77_95X""]","https://ids.si.edu/ids/iiif/NPG-S-NPG_77_95X/full/250,/0/default.jpg",Thomas Jefferson,John Scoles,1801,men,
236,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.77.93,NPG,edanmdm:npg_S_NPG.77.93,John Hancock,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1781""}","{""Object number"": ""S/NPG.77.93""}","{""Artist"": ""John Norman, c. 1748 - 1817"", ""Sitter"": ""John Hancock, 12 Jan 1737 - 8 Oct 1793""}",,"{""Type"": ""Print""}","{""Medium"": ""Etching and engraving on paper"", ""Dimensions"": ""Image: 15.2 \u00d7 10.2 cm (6 \u00d7 4\"")\nSheet: 19 \u00d7 10.7 cm (7 1/2 \u00d7 4 3/16\"")""}",,,"{""Topic"": ""Interior\nHome Furnishings\\Furniture\\Seating\\Chair\nPrinted Material\\Document\nPrinted Material\\Papers\nEquipment\\Drafting & Writing Implements\\Writing implement\\Pen\\Quill\nArtwork\\Portrait\nJohn Hancock: Male\nJohn Hancock: Politics and Government\\Statesman\\Colonial statesman\nJohn Hancock: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nJohn Hancock: Politics and Government\\Government official\\Governor\\Massachusetts\nJohn Hancock: Business and Finance\\Businessperson\\Merchant\nPortrait""}","[""1780s""]","[""Hancock, John"", ""Norman, John""]","[""Prints""]","[""Massachusetts""]","[""Business and Finance"", ""Merchants"", ""Artwork"", ""Government"", ""Businessperson"", ""Interior decoration"", ""Papers"", ""Quill"", ""Portraits"", ""Home Furnishings"", ""Drafting & Writing Implements"", ""Governors"", ""Furnishings"", ""Printed Material"", ""Design"", ""Colonial statesman"", ""Statesman"", ""Chairs"", ""Seating"", ""Men"", ""Signer of Declaration"", ""Public officers"", ""Politics"", ""Pens""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S-NPG_77_93""]","https://ids.si.edu/ids/iiif/NPG-S-NPG_77_93/full/250,/0/default.jpg",John Hancock,John Norman,1781,men,
237,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.77.92,NPG,edanmdm:npg_S_NPG.77.92,Alexander Hamilton,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1802""}","{""Object number"": ""S/NPG.77.92""}","{""Artist"": ""William Rollinson, 1762 - 1842"", ""Sitter"": ""Alexander Hamilton, 11 Jan 1757 - 11 Jul 1804""}",,"{""Type"": ""Print""}","{""Medium"": ""Stipple and line engraving on paper"", ""Dimensions"": ""Image: 14.4 \u00d7 11.3 cm (5 11/16 \u00d7 4 7/16\"")\nSheet: 21.5 \u00d7 13.3 cm (8 7/16 \u00d7 5 1/4\"")""}",,,"{""Topic"": ""Costume\\Dress Accessory\\Epaulet\nAlexander Hamilton: Male\nAlexander Hamilton: Law and Crime\\Lawyer\nAlexander Hamilton: Arts and Culture\\Literature\\Writer\nAlexander Hamilton: Military and Intelligence\\Army\\Officer\\Revolutionary War\nAlexander Hamilton: Politics and Government\\Government official\\Cabinet member\\Secretary of Treasury\nAlexander Hamilton: Politics and Government\\Government official\\Congressman\\Continental congressman\nPortrait""}","[""1800s""]","[""United States. Army"", ""Rollinson, William"", ""Hamilton, Alexander""]","[""Prints""]",,"[""Legislators"", ""Cabinet member"", ""Arts and Culture"", ""Literature"", ""Congressmen"", ""Writers"", ""Government"", ""Dress accessories"", ""Portraits"", ""Lawyers"", ""Continental congressman"", ""Costume"", ""Military and Intelligence"", ""Men"", ""Secretary of Treasury"", ""American Revolution (1775-1783)"", ""Public officers"", ""Law and Crime"", ""Politics"", ""Officer""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_77_92""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_77_92/full/250,/0/default.jpg",Alexander Hamilton,William Rollinson,1802,men,Writers
238,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.77.90,NPG,edanmdm:npg_S_NPG.77.90,Benjamin Franklin,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1794""}","{""Object number"": ""S/NPG.77.90""}","{""Artist"": ""Benjamin Tanner, 1775 - 1848"", ""Sitter"": ""Benjamin Franklin, 17 Jan 1706 - 17 Apr 1790""}",,"{""Type"": ""Print""}","{""Medium"": ""Etching and line engraving on paper"", ""Dimensions"": ""Image: 9.5 \u00d7 7.7 cm (3 3/4 \u00d7 3 1/16\"")\nSheet: 16.6 \u00d7 10.1 cm (6 9/16 \u00d7 4\"")""}",,,"{""Topic"": ""Benjamin Franklin: Male\nBenjamin Franklin: Arts and Culture\\Literature\\Writer\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\nBenjamin Franklin: Politics and Government\\Government official\\Congressman\\Continental congressman\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nBenjamin Franklin: Science and Technology\\Scientist\nBenjamin Franklin: Politics and Government\\Diplomat\nBenjamin Franklin: Social Welfare and Reform\\Philanthropist\nBenjamin Franklin: Science and Technology\\Inventor\nBenjamin Franklin: Business and Finance\\Tradesman\\Printer\nBenjamin Franklin: Politics and Government\\Government official\\Postmaster\nPortrait""}","[""1790s""]","[""Tanner, Benjamin Tucker"", ""Franklin, Benjamin""]","[""Prints""]",,"[""Social Welfare and Reform"", ""Business and Finance"", ""Legislators"", ""Arts and Culture"", ""Writers"", ""Printer"", ""Colonial statesman"", ""Statesman"", ""Signer of Declaration"", ""Public officers"", ""Diplomats"", ""Literature"", ""Congressmen"", ""Government"", ""Diplomacy"", ""Portraits"", ""Tradesman"", ""Continental congressman"", ""Science and Technology"", ""Inventors"", ""Men"", ""Philanthropists"", ""Politics"", ""Scientists"", ""Postmasters""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S-NPG_77_90""]","https://ids.si.edu/ids/iiif/NPG-S-NPG_77_90/full/250,/0/default.jpg",Benjamin Franklin,Benjamin Tanner,1794,men,Writers
239,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.77.89,NPG,edanmdm:npg_S_NPG.77.89,Benjamin Franklin,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1782""}","{""Object number"": ""S/NPG.77.89""}","{""Artist"": ""John Norman, c. 1748 - 1817"", ""Sitter"": ""Benjamin Franklin, 17 Jan 1706 - 17 Apr 1790""}",,"{""Type"": ""Print""}","{""Medium"": ""Line engraving on paper"", ""Dimensions"": ""Image: 8 \u00d7 6 cm (3 1/8 \u00d7 2 3/8\"")\nSheet: 20 \u00d7 12 cm (7 7/8 \u00d7 4 3/4\"")""}",,,"{""Topic"": ""Benjamin Franklin: Male\nBenjamin Franklin: Arts and Culture\\Literature\\Writer\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\nBenjamin Franklin: Politics and Government\\Government official\\Congressman\\Continental congressman\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nBenjamin Franklin: Science and Technology\\Scientist\nBenjamin Franklin: Politics and Government\\Diplomat\nBenjamin Franklin: Social Welfare and Reform\\Philanthropist\nBenjamin Franklin: Science and Technology\\Inventor\nBenjamin Franklin: Business and Finance\\Tradesman\\Printer\nBenjamin Franklin: Politics and Government\\Government official\\Postmaster\nPortrait""}","[""1780s""]","[""Norman, John"", ""Franklin, Benjamin""]","[""Prints""]",,"[""Social Welfare and Reform"", ""Business and Finance"", ""Legislators"", ""Arts and Culture"", ""Writers"", ""Printer"", ""Colonial statesman"", ""Statesman"", ""Signer of Declaration"", ""Public officers"", ""Diplomats"", ""Literature"", ""Congressmen"", ""Government"", ""Diplomacy"", ""Portraits"", ""Tradesman"", ""Continental congressman"", ""Science and Technology"", ""Inventors"", ""Men"", ""Philanthropists"", ""Politics"", ""Scientists"", ""Postmasters""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S-NPG_77_89""]","https://ids.si.edu/ids/iiif/NPG-S-NPG_77_89/full/250,/0/default.jpg",Benjamin Franklin,John Norman,1782,men,Writers
240,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.77.83,NPG,edanmdm:npg_S_NPG.77.83,Benjamin Franklin,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1797""}","{""Object number"": ""S/NPG.77.83""}","{""Artist"": ""William Harrison, Jr., active 1797 - c. 1819"", ""Sitter"": ""Benjamin Franklin, 17 Jan 1706 - 17 Apr 1790""}",,"{""Type"": ""Print""}","{""Medium"": ""Etching and line engraving on paper"", ""Dimensions"": ""Image: 9.5 x 7.4cm (3 3/4 x 2 15/16\"")\nSheet: 16.1 x 10.7cm (6 5/16 x 4 3/16\"")""}",,,"{""Topic"": ""Costume\\Headgear\\Hat\nCostume\\Dress Accessory\\Eyeglasses\nBenjamin Franklin: Male\nBenjamin Franklin: Arts and Culture\\Literature\\Writer\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\nBenjamin Franklin: Politics and Government\\Government official\\Congressman\\Continental congressman\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nBenjamin Franklin: Science and Technology\\Scientist\nBenjamin Franklin: Politics and Government\\Diplomat\nBenjamin Franklin: Social Welfare and Reform\\Philanthropist\nBenjamin Franklin: Science and Technology\\Inventor\nBenjamin Franklin: Business and Finance\\Tradesman\\Printer\nBenjamin Franklin: Politics and Government\\Government official\\Postmaster\nPortrait""}","[""1790s""]","[""Harrison, William"", ""Franklin, Benjamin""]","[""Prints""]",,"[""Social Welfare and Reform"", ""Business and Finance"", ""Legislators"", ""Arts and Culture"", ""Writers"", ""Dress accessories"", ""Printer"", ""Eyeglasses"", ""Colonial statesman"", ""Statesman"", ""Signer of Declaration"", ""Public officers"", ""Diplomats"", ""Literature"", ""Congressmen"", ""Government"", ""Diplomacy"", ""Portraits"", ""Tradesman"", ""Headgear"", ""Continental congressman"", ""Science and Technology"", ""Inventors"", ""Costume"", ""Men"", ""Philanthropists"", ""Hats"", ""Politics"", ""Scientists"", ""Postmasters""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_77_83""]","https://ids.si.edu/ids/iiif/NPG-S_NPG_77_83/full/250,/0/default.jpg",Benjamin Franklin,William Harrison,1797,men,Writers
241,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.77.82,NPG,edanmdm:npg_S_NPG.77.82,George Washington,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1800""}","{""Object number"": ""S/NPG.77.82""}","{""Artist"": ""William Harrison, Jr., active 1797 - c. 1819"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799""}",,"{""Type"": ""Print""}","{""Medium"": ""Stipple engraving on paper"", ""Dimensions"": ""Image: 11 x 8.2cm (4 5/16 x 3 1/4\"")\nSheet: 16 x 8.5cm (6 5/16 x 3 3/8\"")""}",,,"{""Topic"": ""Costume\\Dress Accessory\\Epaulet\nIllustration\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}","[""1800s""]","[""United States. Army"", ""Harrison, William"", ""Washington, George""]","[""Prints""]","[""United States""]","[""Business and Finance"", ""Congressional Gold Medal"", ""Farmers"", ""Illustration"", ""Government"", ""Natural resources commerce"", ""Dress accessories"", ""Portraits"", ""Civilian awards"", ""Science and Technology"", ""Colonial statesman"", ""Agriculturists"", ""Statesman"", ""Surveyors"", ""Costume"", ""Military and Intelligence"", ""Men"", ""American Revolution (1775-1783)"", ""Public officers"", ""Politics"", ""Presidents"", ""Officer""]",0,,,George Washington,William Harrison,1800,men,
244,https://collections.si.edu/search/detail/edanmdm:npg_S_NPG.77.2,NPG,edanmdm:npg_S_NPG.77.2,John Adams,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1797""}","{""Object number"": ""S/NPG.77.2""}","{""Artist"": ""Henry H. Houston, active 1796 - c.1798"", ""Sitter"": ""John Adams, 30 Oct 1735 - 4 Jul 1826""}",,"{""Type"": ""Print""}","{""Medium"": ""Stipple engraving on paper"", ""Dimensions"": ""Image: 8.9 x 7.5cm (3 1/2 x 2 15/16\"")\nSheet: 23.1 x 15cm (9 1/8 x 5 7/8\"")""}",,,"{""Topic"": ""John Adams: Male\nJohn Adams: Arts and Culture\\Literature\\Writer\nJohn Adams: Politics and Government\\Government official\\Congressman\\Continental congressman\nJohn Adams: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nJohn Adams: Politics and Government\\Vice-President of US\nJohn Adams: Politics and Government\\Diplomat\nJohn Adams: Politics and Government\\Government official\\President of US\nJohn Adams: Politics and Government\\Government official\\State Legislator\\Massachusetts\nPortrait""}","[""1790s""]","[""Houston, Henry H."", ""Adams, John""]","[""Prints""]","[""United States"", ""Massachusetts""]","[""Legislators"", ""Arts and Culture"", ""Literature"", ""Congressmen"", ""Writers"", ""Government"", ""Diplomacy"", ""Portraits"", ""Continental congressman"", ""Colonial statesman"", ""Statesman"", ""Men"", ""Signer of Declaration"", ""Public officers"", ""Politics"", ""Vice-Presidents"", ""Diplomats"", ""Presidents""]",1,"[""https://ids.si.edu/ids/deliveryService?id=NPG-S-NPG_77_2""]","https://ids.si.edu/ids/iiif/NPG-S-NPG_77_2/full/250,/0/default.jpg",John Adams,Henry H. Houston,1797,men,Writers
