collectionsURL,unitCode,dataSource,title,EDANid,guid,recordLink,lastUpdateDate,creditLine,date,identifier,name,notes,objectType,physicalDescription,place,publisher,topic,indexed_dates,indexed_names,indexed_object_types,indexed_places,indexed_topics,mediaCount,mediaURLs,thumbnail,Sitter,Artist,Clean_Date,Gender,Occupation,faces,face_urls
https://collections.si.edu/search/detail/edanmdm:saam_1999.27.58,SAAM,Smithsonian American Art Museum,John Quincy Adams,edanmdm:saam_1999.27.58,http://n2t.net/ark:/65665/vk7fea6b9dc-2d00-4242-84c7-cca8e75154a8,https://americanart.si.edu/collections/search/artwork/?id=38389,2024-11-22,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""early 19th century""}","{""Object number"": ""1999.27.58""}","{""Artist"": ""Unidentified"", ""Sitter"": ""John Quincy Adams""}","{""Luce Center Label"": ""Son of John and Abigail Adams, John Quincy Adams grew up ambitious and educated. At ten he accompanied his father to Europe on a diplomatic mission. He practiced law in Boston, and in 1825 became the sixth president of the United States. In 1830 he was elected to the House of Representatives and earned the nickname \u201cOld Man Eloquent\u201d for his support of the arts and sciences. He was also known for his opposition to slavery, and fought for several years to repeal the \u201cgag rule\u201d that prevented Congress from accepting antislavery petitions. His political career came to an end in 1848 when he collapsed on the floor of the House from a stroke. He died two days later and was buried at First Parish Church in Quincy, Massachusetts. This early-nineteenth-century miniature depicts Adams many years before his death. His arched brow and intense gaze reflect the intelligence and motivation that shaped a successful political career.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""enamel on porcelain"", ""Dimensions"": ""image: 7/8 x 3/4 in. (2.2 x 1.9 cm)""}",,,"{""Topic"": ""Portrait male\\bust""}","[1800s, 1850s]","['Adams, John Quincy']",[Paintings],[],"[Men, Portraits]",1,['https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.58_1'],"https://ids.si.edu/ids/iiif/SAAM-1999.27.58_1/full/250,/0/default.jpg",John Quincy Adams,Unidentified,19,Men,President,"[[632, 530, 1011, 1044]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_16_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:saam_1999.27.52,SAAM,Smithsonian American Art Museum,Conrad Wunder,edanmdm:saam_1999.27.52,http://n2t.net/ark:/65665/vk7109e6918-e0ac-49ef-9755-6a841aac92ad,https://americanart.si.edu/collections/search/artwork/?id=38383,2024-11-22,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""1797""}","{""Object number"": ""1999.27.52""}","{""Artist"": ""Unidentified"", ""Sitter"": ""Conrad Wunder""}","{""Luce Center Label"": ""It is not always possible to identify the sitter in a miniature portrait, and research is still being done on some of the works in the Museum\u2019s collection. Miniatures became popular in England during the early 1700s, commissioned by wealthy families on the occasions of births, engagements, weddings, and bereavements. These paintings, elaborately set into lockets or brooches, provided the wearer with a sentimental connection to a loved one. The back of the miniature often revealed a lock of the sitter\u2019s hair, symbolizing affection, commitment, or loss. The daguerreotype, invented in 1839, provided a cheaper, faster alternative, and portrait miniatures grew less popular. At the turn of the twentieth century, with the establishment of the American Society of Miniature Painters, miniatures enjoyed a brief revival. Conservation of this miniature was made possible through a generous grant provided by the Smithsonian Women\u2019s Committee.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""gouache on gessoed vellum"", ""Dimensions"": ""sight 5 1/2 x 3 7/8 in. (14.0 x 9.7 cm)""}",,,"{""Topic"": ""Portrait male\\bust""}",[1790s],"['Wunder, Conrad']",[Paintings],[],"[Men, Portraits]",1,['https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.52_1'],"https://ids.si.edu/ids/iiif/SAAM-1999.27.52_1/full/250,/0/default.jpg",Conrad Wunder,Unidentified,1797,Men,Civilian,"[[647, 591, 871, 942]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_17_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:saam_1999.27.51,SAAM,Smithsonian American Art Museum,David Livingston,edanmdm:saam_1999.27.51,http://n2t.net/ark:/65665/vk724a71b81-32fa-4c6e-9906-a532c7c9ae28,https://americanart.si.edu/collections/search/artwork/?id=38382,2024-11-22,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1800""}","{""Object number"": ""1999.27.51""}","{""Artist"": ""Joseph Wood, born Clarkstown, NY 1778-died Washington, DC 1830"", ""Sitter"": ""David Livingston""}","{""Luce Center Label"": ""One possible candidate for this portrait was David Livingston of Washington, New York, who was born around 1775. This portrait shows him in his mid-twenties, with the ruffled hair and costume typical of the romantic revival that took place at the turn of the nineteenth century.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image (oval): 2 7/8 x 2 3/8 in. (7.3 x 6.1 cm)""}",,,"{""Topic"": ""Portrait male\\bust""}",[1800s],"['Livingston, David', 'Wood, Joseph']",[Paintings],[],"[Men, Portraits]",1,['https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.51_1'],"https://ids.si.edu/ids/iiif/SAAM-1999.27.51_1/full/250,/0/default.jpg",David Livingston,Joseph Wood,1800,Men,Civilian,"[[569, 719, 908, 1213]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_18_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:saam_1999.27.47,SAAM,Smithsonian American Art Museum,Mary Walsh McBlair,edanmdm:saam_1999.27.47,http://n2t.net/ark:/65665/vk797aa5123-ecfc-4239-b279-cde13a29592c,https://americanart.si.edu/collections/search/artwork/?id=38377,2024-11-22,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1801-1872""}","{""Object number"": ""1999.27.47""}","{""Copy after"": ""Thomas Sully, born Horncastle, England 1783-died Philadelphia, PA 1872"", ""Sitter"": ""Mary Walsh McBlair""}","{""Luce Center Label"": ""Thomas Sully traveled to England to study under Benjamin West in 1809. Upon his return, he emerged as one of Philadelphia\u2019s leading miniaturists, and by 1830 was regarded as one of the best portrait painters in the country. Compared with his earlier, realistic work, Mary Walsh McBlair is painted in the more sentimental and romantic style that he adopted during his stay in England.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image (oval): 1 1/2 x 1 1/8 in. (3.7 x 2.9 cm)""}",,,"{""Topic"": ""Portrait female\\head""}","[1800s, 1870s]","['McBlair, Mary Walsh', 'Sully, Thomas']",[Paintings],[],"[Women, Portraits]",1,['https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.47_1'],"https://ids.si.edu/ids/iiif/SAAM-1999.27.47_1/full/250,/0/default.jpg",Mary Walsh McBlair,,1801,Women,Civilian,"[[401, 781, 831, 1404]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_19_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:saam_1999.27.43,SAAM,Smithsonian American Art Museum,Mrs. Philip John Schuyler (Catherine van Rensselaer),edanmdm:saam_1999.27.43,http://n2t.net/ark:/65665/vk72424de50-cb92-41f9-8c11-3947b528d7b1,https://americanart.si.edu/collections/search/artwork/?id=38373,2024-11-22,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1795""}","{""Object number"": ""1999.27.43""}","{""Artist"": ""Walter Robertson, Irish, born Dublin, Ireland ca. 1750-died Fatehpur, India 1801/02"", ""Sitter"": ""Mrs. Philip van Rensselaer Schuyler\nMrs. Philip van Rensselaer Schuyler""}","{""Luce Center Label"": ""The marriage of Catherine van Rensselaer (1734-1803) and Philip Schuyler in 1755 united two of the oldest and most prominent families of Albany, New York. Their home, Schuyler Mansion, is now a landmark. \u201cKitty,\u201d as she was known, was considered quite a beauty in her youth, but here she is a much older woman. She gave birth to fifteen children, three of whom were born after she had turned forty years old.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image: 3 15/16 x 3 1/16 in. (10.0 x 7.8 cm)""}",,,"{""Topic"": ""Dress\\accessory\\hat\nPortrait female\\bust\nPortrait female\\elderly""}",[1790s],"['Schuyler, Philip van Rensselaer, Mrs.', 'Robertson, Walter']",[Paintings],[],"[Women, Older people, Clothing and dress, Dress accessories, Portraits, Hats]",1,['https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.43_1'],"https://ids.si.edu/ids/iiif/SAAM-1999.27.43_1/full/250,/0/default.jpg",Mrs. Philip van Rensselaer Schuyler\nMrs. Philip van Rensselaer Schuyler,Walter Robertson,1795,Women,Civilian,"[[1399, 408, 1557, 612]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_20_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:saam_1999.27.41,SAAM,Smithsonian American Art Museum,Major-General Anthony Wayne,edanmdm:saam_1999.27.41,http://n2t.net/ark:/65665/vk767175650-0420-4284-9d5f-274827307dbb,https://americanart.si.edu/collections/search/artwork/?id=38371,2024-11-22,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1795""}","{""Object number"": ""1999.27.41""}","{""Artist"": ""James Peale, born Chestertown, MD 1749-died Philadelphia, PA 1831"", ""Sitter"": ""Anthony Wayne""}","{""Luce Center Label"": ""\u201cMad Anthony\u201d Wayne (1745-1796) was one of the most colorful figures of the American Revolution. His early training as a surveyor came in handy as he guided his troops during the Valley Forge campaign. Following the surrender of Cornwallis at Yorktown, Washington sent Wayne into South Carolina to chase the British out, after which he was promoted to major general. He returned home in 1783 and reentered the Pennsylvania legislature, where he had served until 1775. When Washington appointed him commander in chief of the United States Army, Wayne turned to fighting Indian tribes along the Great Lakes, finally achieving peace with the Treaty of Greenville in 1795 before retiring from military service. He chose to be depicted in this miniature in his uniform at the rank of major general, probably as he reentered the legislature.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image (oval): 1 3/4 x 1 3/8 in. (4.5 x 3.4 cm)""}",,,"{""Topic"": ""Dress\\uniform\\military uniform\nOccupation\\military\\general\nPortrait male\\bust""}",[1790s],"['Peale, James', 'Wayne, Anthony']",[Paintings],[],"[Uniforms, Occupations, Clothing and dress, Men, Portraits, Military]",1,['https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.41_1'],"https://ids.si.edu/ids/iiif/SAAM-1999.27.41_1/full/250,/0/default.jpg",Anthony Wayne,James Peale,1795,Men,Military,"[[535, 573, 952, 1141]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_21_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:saam_1999.27.35,SAAM,Smithsonian American Art Museum,John Tower,edanmdm:saam_1999.27.35,http://n2t.net/ark:/65665/vk787b09086-cba3-400c-b7e9-213150b516b2,https://americanart.si.edu/collections/search/artwork/?id=38365,2024-11-22,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""1806""}","{""Object number"": ""1999.27.35""}","{""Artist"": ""James Peale, born Chestertown, MD 1749-died Philadelphia, PA 1831"", ""Sitter"": ""John Tower""}","{""Luce Center Label"": ""The only clues to this man\u2019s identity are the interlocking initials \u201cJT\u201d on the back of the locket, and the miniature\u2019s descent in a branch of John Tower\u2019s family. It is presumed that this man was John Tower, who was married to Elizabeth Cruger, granddaughter of John Cruger, who was mayor of New York from 1739 to 1744.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""sight 2 5/8 x 2 1/8 in. (6.7 x 5.3 cm) oval""}",,,"{""Topic"": ""Portrait male\\bust""}",[1800s],"['Tower, John', 'Peale, James']",[Paintings],[],"[Men, Portraits]",1,['https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.35_1'],"https://ids.si.edu/ids/iiif/SAAM-1999.27.35_1/full/250,/0/default.jpg",John Tower,James Peale,1806,Men,Civilian,"[[555, 600, 913, 1080]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_22_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:saam_1999.27.33,SAAM,Smithsonian American Art Museum,Capt. John Gassoway,edanmdm:saam_1999.27.33,http://n2t.net/ark:/65665/vk7dac20472-cb87-49c9-9804-0f2d863c95a8,https://americanart.si.edu/collections/search/artwork/?id=38363,2024-11-22,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1790""}","{""Object number"": ""1999.27.33""}","{""Artist"": ""Charles Willson Peale, born Queen Anne's County, MD 1741-died Philadelphia, PA 1827"", ""Sitter"": ""John Gassoway""}","{""Luce Center Label"": ""Captain John Gassoway (1754-1820), also spelled Gassaway, was wounded and taken prisoner at the disastrous Battle of Camden, fought by Revolutionary forces in South Carolina in 1780. Branches of his family occupy a prominent role in the history of South Carolina, and Anne Arundel County, Maryland. Conservation of this miniature was made possible through a generous grant provided by the Smithsonian Women\u2019s Committee.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""sight 1 1/2 x 1 1/8 in. (3.8 x 2.9 cm) oval""}",,,"{""Topic"": ""Dress\\uniform\\military uniform\nOccupation\\military\\captain\nPortrait male\\bust""}",[1790s],"['Gassoway, John', 'Peale, Charles Willson']",[Paintings],[],"[Uniforms, Occupations, Clothing and dress, Men, Portraits, Captain, Military]",1,['https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.33_1'],"https://ids.si.edu/ids/iiif/SAAM-1999.27.33_1/full/250,/0/default.jpg",John Gassoway,Charles Willson Peale,1790,Men,Military,"[[515, 655, 957, 1241]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_23_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:saam_1999.27.32,SAAM,Smithsonian American Art Museum,Colonel John Cox,edanmdm:saam_1999.27.32,http://n2t.net/ark:/65665/vk71e225ea4-a449-41b3-9b4f-441d33c39b3a,https://americanart.si.edu/collections/search/artwork/?id=38362,2024-11-22,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""1778""}","{""Object number"": ""1999.27.32""}","{""Artist"": ""Charles Willson Peale, born Queen Anne's County, MD 1741-died Philadelphia, PA 1827"", ""Sitter"": ""John Cox""}","{""Luce Center Label"": ""According to George Washington\u2019s diary, Colonel John Cox sat for the finishing touches on this miniature at Valley Forge on April 23, 1778. At the time, Peale was a captain in the same company. Cox took the oath of allegiance at Valley Forge earlier that year, and served as the company\u2019s assistant quartermaster general. A Philadelphia merchant, Cox owned Batsto Furnace in New Jersey, which produced munitions for the Continental army. Conservation of this miniature was made possible through a generous grant provided by the Smithsonian Women\u2019s Committee.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""sight 1 1/2 x 1 1/8 in. (3.7 x 3.0 cm) oval""}",,,"{""Topic"": ""Occupation\\military\\colonel\nPortrait male\\bust""}",[1770s],"['Peale, Charles Willson', 'Cox, John']",[Paintings],[],"[Occupations, Colonel, Men, Portraits, Military]",1,['https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.32_1'],"https://ids.si.edu/ids/iiif/SAAM-1999.27.32_1/full/250,/0/default.jpg",John Cox,Charles Willson Peale,1778,Men,Military,"[[603, 436, 1149, 1132]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_24_face_0.jpg?raw=true; 
https://collections.si.edu/search/detail/edanmdm:saam_1999.27.31.2,SAAM,Smithsonian American Art Museum,Caldwell Sister,edanmdm:saam_1999.27.31.2,http://n2t.net/ark:/65665/vk709a85697-bcae-47f7-992b-91d1f15d5196,https://americanart.si.edu/collections/search/artwork/?id=38361,2024-11-22,"{""Credit Line"": ""Smithsonian American Art Museum, Bequest of Mary Elizabeth Spencer""}","{""Date"": ""ca. 1782""}","{""Object number"": ""1999.27.31.2""}","{""Artist"": ""Charles Willson Peale, born Queen Anne's County, MD 1741-died Philadelphia, PA 1827"", ""Sitter"": ""Caldwell""}","{""Luce Center Label"": ""Housed together, this pair of miniatures depicts sisters, both of whom are dressed in the fashion of the day, with upswept hair decorated with braids or pearls woven into the curls.""}","{""Type"": ""Painting-Miniature""}","{""Medium"": ""watercolor on ivory"", ""Dimensions"": ""image (oval): 1 5/8 x 1 1/4 in. (4.1 x 3.1 cm)""}",,,"{""Topic"": ""Portrait female\\bust""}","[1770s, 1780s]","['Caldwell,', 'Peale, Charles Willson']",[Paintings],[],"[Women, Portraits]",1,['https://ids.si.edu/ids/deliveryService?id=SAAM-1999.27.31.2_1'],"https://ids.si.edu/ids/iiif/SAAM-1999.27.31.2_1/full/250,/0/default.jpg",Caldwell,Charles Willson Peale,1782,Women,Civilian,"[[237, 182, 365, 361]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Portrait_Faces/Image_25_face_0.jpg?raw=true; 
